countryterritoryCode,dateRep,cases,deaths,countriesAndTerritories,popData2018,GDP (current US$),GDP per capita (current US$),Access to electricity (% of population),Current health expenditure per capita (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)"
KAZ,2020-03-20,12,0,Kazakhstan,18276499.0,179339994859.38397,9812.60113654067,100.0,279.64532470703097,3.12536172568798,6.7
KAZ,2020-03-19,4,0,Kazakhstan,18276499.0,179339994859.38397,9812.60113654067,100.0,279.64532470703097,3.12536172568798,6.7
KAZ,2020-03-18,22,0,Kazakhstan,18276499.0,179339994859.38397,9812.60113654067,100.0,279.64532470703097,3.12536172568798,6.7
KAZ,2020-03-17,2,0,Kazakhstan,18276499.0,179339994859.38397,9812.60113654067,100.0,279.64532470703097,3.12536172568798,6.7
KAZ,2020-03-16,3,0,Kazakhstan,18276499.0,179339994859.38397,9812.60113654067,100.0,279.64532470703097,3.12536172568798,6.7
KAZ,2020-03-15,6,0,Kazakhstan,18276499.0,179339994859.38397,9812.60113654067,100.0,279.64532470703097,3.12536172568798,6.7
KEN,2020-04-17,9,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-16,9,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-15,8,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-14,11,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-13,6,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-12,2,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-11,5,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-10,5,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-09,7,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-08,14,2,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-07,16,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-06,16,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-05,4,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-04,12,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-03,29,2,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-02,22,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-04-01,9,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-31,8,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-30,4,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-29,7,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-28,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-27,6,1,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-26,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-25,9,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-24,1,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-23,8,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-22,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-21,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-20,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-19,3,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-18,1,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-17,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-16,2,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-15,0,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
KEN,2020-03-14,1,0,Kenya,51393010.0,87908262519.9164,1710.51009699405,63.8114700317383,76.6103210449219,4.8025432974100095,1.4
XKX,2020-04-17,26,2,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-16,36,1,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-15,10,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-14,15,1,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-13,79,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-12,33,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-11,23,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-10,43,2,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-09,0,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-08,39,2,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-07,5,2,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-06,8,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-05,6,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-04,1,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-03,13,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-02,0,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-04-01,6,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-31,15,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-30,3,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-29,2,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-28,7,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-27,8,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-26,8,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-25,2,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-24,30,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-23,7,1,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-22,0,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-21,3,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-20,2,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-19,0,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-18,17,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-17,0,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
XKX,2020-03-16,2,0,Kosovo,1845300.0,7938990793.20113,4302.27648252378,100.0,,,
KWT,2020-04-17,119,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-16,50,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-15,55,1,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-14,66,1,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-13,80,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-12,161,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-11,83,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-10,55,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-09,112,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-08,78,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-07,109,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-06,77,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-05,137,1,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-04,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-03,25,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-02,28,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-04-01,23,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-31,11,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-30,20,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-29,10,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-28,17,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-27,13,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-26,4,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-25,2,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-24,1,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-23,12,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-22,17,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-21,11,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-20,6,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-19,12,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-18,7,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-17,11,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-16,8,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-15,4,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-14,20,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-13,8,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-12,3,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-11,4,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-10,1,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-09,3,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-08,3,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-06,2,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-03,10,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-02,1,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-03-01,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-29,2,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-28,17,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-27,15,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-26,6,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-25,2,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-24,3,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-23,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-22,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-21,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-20,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-19,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-18,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-17,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-16,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-15,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-14,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-13,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-12,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-11,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-10,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-09,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-08,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-07,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-06,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-05,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-04,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-03,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-02,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-02-01,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-31,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-30,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-29,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-28,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-27,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-26,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-25,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-24,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-23,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-22,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-21,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-20,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-19,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-18,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-17,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-16,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-15,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-14,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-13,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-12,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-11,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-10,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-09,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-08,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-07,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-06,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-05,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-04,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-03,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-02,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2020-01-01,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KWT,2019-12-31,0,0,Kuwait,4137309.0,140645364238.411,33994.4065667831,100.0,1529.07763671875,5.291384831070901,2.0
KGZ,2020-04-17,23,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-16,17,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-15,19,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-14,11,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-13,42,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-12,38,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-11,41,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-10,18,1,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-09,10,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-08,42,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-07,12,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-06,72,3,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-05,0,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-04,19,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-03,13,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-02,5,1,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-04-01,23,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-31,0,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-30,0,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-29,26,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-28,14,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-27,0,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-26,2,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-25,26,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-24,2,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-23,0,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-22,8,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-21,0,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-20,3,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
KGZ,2020-03-19,3,0,Kyrgyzstan,6315800.0,8092836608.78875,1281.36366078545,100.0,78.8228378295898,6.1858631670475,4.5
LAO,2020-04-17,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-16,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
